Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003
530010805080210;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;174;585;3,36
530010805080211;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;207;515;2,49
530010805080212;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;103;187;1,82
530010805080213;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;255;776;3,04
530010805080214;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;223;599;2,69
530010805080215;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;223;752;3,37
530010805080216;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;275;749;2,72
530010805080217;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;203;625;3,08
530010805080218;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;225;645;2,87
530010805080219;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;149;425;2,85
530010805080220;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;189;497;2,63
530010805080221;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;85;226;2,66
530010805080222;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;160;524;3,28
530010805080223;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;239;708;2,96
530010805080224;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;267;687;2,57
530010805080225;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;180;543;3,02
530010805080226;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;128;445;3,48
530010805080227;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;167;529;3,17
530010805080228;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;131;358;2,73
530010805080229;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;102;367;3,6
530010805080230;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;154;463;3,01
530010805080231;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;219;614;2,8
530010805080232;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;195;552;2,83
530010805080233;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;164;422;2,57
530010805080234;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;111;418;3,77
530010805080235;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;124;444;3,58
530010805080236;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;91;357;3,92
530010805080237;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;101;356;3,52
530010805080238;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;244;672;2,75
530010805080239;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;208;789;3,79
530010805080240;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;189;706;3,74
530010805080241;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;242;799;3,3
530010805080242;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";2;N;46;161;3,5
530010805080243;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;225;575;2,56
530010805080244;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;158;428;2,71
530010805080245;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;139;437;3,14
530010805080246;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;158;419;2,65
530010805080247;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;141;378;2,68
530010805080248;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;177;549;3,1
530010805080249;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;145;436;3,01
530010805080250;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;101;330;3,27
530010805080251;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;165;573;3,47
530010805080252;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;208;505;2,43
530010805080253;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;136;396;2,91
530010805080254;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;110;296;2,69
530010805080255;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;80;226;2,83
530010805080256;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;194;583;3,01
530010805080257;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;239;739;3,09
530010805080258;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;151;459;3,04
530010805080259;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;181;609;3,36
530010805080260;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;217;597;2,75
530010805080261;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;220;531;2,41
530010805080262;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;191;587;3,07
530010805080263;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;163;424;2,6
530010805080264;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;202;681;3,37
530010805080265;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;145;456;3,14
530010805080266;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;187;526;2,81
530010805080267;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;180;507;2,82
530010805080268;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;193;510;2,64
530010805080269;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;205;644;3,14
530010805080270;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;65;192;2,95
530010805080271;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;255;746;2,93
530010805080272;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;169;459;2,72
530010805080273;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;195;565;2,9
530010805080274;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;162;404;2,49
530010805080275;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;214;443;2,07
530010805080276;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;133;342;2,57
530010805080277;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;206;697;3,38
530010805080278;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;178;629;3,53
530010805080279;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;177;544;3,07
530010805080280;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;198;637;3,22
530010805080281;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;121;400;3,31
530010805080282;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;168;545;3,24
530010805080283;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;49;157;3,2
530010805080284;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;169;572;3,38
530010805080285;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;185;599;3,24
530010805080286;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;222;739;3,33
530010805080287;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;303;905;2,99
530010805080288;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;123;371;3,02
530010805080289;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;138;531;3,85
530010805080290;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;196;618;3,15
530010805080291;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;105;335;3,19
530010805080292;5;"Região Centro-Oeste";53;"Distrito Federal";5301;"Distrito Federal";53001;"Brasília";40;"RIDE - Região Integrada de Desenvolvimento do Distrito Federal e Entorno";5300108;"BRASÍLIA";530010805;"BRASÍLIA";53001080508;"TAGUATINGA";5300108000;"BRASÍLIA (todos os setores)";1;N;135;457;3,39
